J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC,Utot
0.7020134,70.20133,28.246021,41.837917,42.39562,51.6663,53.745514,55.403645,1300.2876,1269.121,1299.7017,1287.0342,4.7958612,2.128376,23.040607,21.541273,2.006967,50.21218,3.265566
0.7021056,70.210556,28.083344,41.717243,42.38187,51.632034,53.73193,55.40099,1300.7113,1269.6002,1299.7045,1287.0426,4.795458,2.1345446,23.040266,21.526312,2.0038114,50.15864,3.264722
0.70220274,70.220276,27.909279,41.57958,42.357456,51.595768,53.724907,55.400692,1300.791,1269.6799,1299.0969,1286.4058,4.79492,2.1319883,23.039724,21.51647,1.9976488,50.08749,3.264266
0.70228773,70.228775,27.731691,41.438026,42.340626,51.561275,53.70873,55.400043,1300.9865,1269.7894,1299.0255,1286.2998,4.7952404,2.1274312,23.04104,21.498007,1.9920435,50.057743,3.2639258
0.70236343,70.23634,27.574274,41.284157,42.329796,51.525013,53.701218,55.403778,1301.084,1269.8041,1299.0411,1286.2139,4.796838,2.1252344,23.03933,21.494642,1.9894629,50.007656,3.263184
0.7024073,70.24073,27.449463,41.154984,42.32494,51.514076,53.711487,55.42156,1301.1277,1269.8562,1298.8137,1285.879,4.7970257,2.1241004,23.037666,21.501394,1.9872801,49.960045,3.2618444
0.70241714,70.241714,27.378864,41.090305,42.320168,51.51019,53.71088,55.420258,1300.9005,1269.5839,1299.6676,1286.7206,4.795804,2.1283808,23.035997,21.50816,1.9858735,49.94224,3.2611637
0.702399,70.2399,27.371119,41.07372,42.3327,51.52425,53.71732,55.422035,1300.9456,1269.6405,1300.1412,1287.1658,4.7965865,2.1303933,23.035307,21.524279,1.9831618,49.948112,3.2599435
0.7023473,70.234726,27.439148,41.08183,42.34294,51.556038,53.721798,55.426342,1300.9453,1269.5977,1300.105,1287.1995,4.7971396,2.1185663,23.03669,21.547787,1.9774368,49.95418,3.2590375
0.70228195,70.228195,27.584887,41.217186,42.35201,51.61312,53.73841,55.438698,1300.8971,1269.5156,1299.5818,1286.7817,4.7973113,2.1175985,23.035904,21.572441,1.9789679,49.96975,3.259251
0.70218664,70.218666,27.811832,41.36708,42.371395,51.672775,53.747856,55.439056,1300.462,1269.018,1299.7081,1287.0902,4.79622,2.1130266,23.034964,21.632511,1.9749297,50.04916,3.25947
0.7021077,70.21077,28.103638,41.505024,42.369183,51.695427,53.75862,55.42389,1299.9706,1268.5239,1300.0737,1287.5734,4.7966137,2.1079373,23.03751,21.653992,1.9695694,50.11024,3.2592204
0.70201766,70.20177,28.391111,41.70713,42.38223,51.756596,53.765656,55.43015,1299.8376,1268.4667,1300.2932,1287.8326,4.797161,2.1133125,23.03582,21.679274,1.9725276,50.166927,3.2592444
0.70192564,70.19256,28.717428,41.95086,42.402016,51.828327,53.78336,55.434895,1300.1155,1268.8331,1300.259,1287.9502,4.798627,2.1076176,23.034113,21.709167,1.9725485,50.216347,3.259444
0.7017911,70.179115,29.091518,42.263622,42.453136,51.927483,53.80208,55.430027,1300.0707,1268.7189,1300.7205,1288.5282,4.7979307,2.1063936,23.03341,21.780714,1.9711504,50.396355,3.2598007
0.70165503,70.165504,29.536417,42.60547,42.50251,52.018185,53.817703,55.426838,1299.8007,1268.3434,1301.214,1289.116,4.7970357,2.1083226,23.033482,21.82679,1.9710187,50.54459,3.260132
0.7015523,70.15523,29.929276,42.86428,42.52395,52.081127,53.829338,55.425148,1299.3052,1267.8198,1301.309,1289.2015,4.796508,2.1070507,23.033321,21.83937,1.9719422,50.617268,3.2603486
0.7014855,70.14855,30.2107,43.059383,42.5511,52.116203,53.833763,55.426075,1299.2307,1267.7214,1301.2473,1289.2307,4.7962008,2.1095662,23.033566,21.847437,1.9736025,50.678745,3.2609594
0.7014748,70.14748,30.364023,43.211926,42.530865,52.097748,53.81602,55.41331,1299.0323,1267.508,1301.0703,1288.9902,4.795826,2.117655,23.033749,21.830402,1.9764795,50.665024,3.260791
0.70149225,70.14922,30.389366,43.246185,42.51854,52.08639,53.809986,55.41344,1298.94,1267.4683,1300.9193,1288.8292,4.794383,2.1213763,23.034159,21.802048,1.979526,50.608753,3.260978
0.7015492,70.154915,30.331472,43.219505,42.506,52.057434,53.807083,55.419804,1299.2604,1267.8193,1300.7577,1288.5707,4.795309,2.128505,23.034513,21.775568,1.9835064,50.551952,3.260748
0.70163465,70.16347,30.191067,43.111095,42.47552,52.01173,53.794914,55.421764,1299.115,1267.7435,1300.241,1287.9672,4.7960234,2.136575,23.035194,21.751049,1.9859935,50.468796,3.2605424
0.70172673,70.172676,29.982296,42.959106,42.44265,51.953014,53.78936,55.427063,1299.1913,1267.7189,1299.438,1286.9811,4.795016,2.1343675,23.035772,21.706785,1.9892167,50.37094,3.260799
0.70182765,70.18276,29.699144,42.728645,42.418056,51.883682,53.770916,55.436462,1299.256,1267.819,1299.1313,1286.506,4.7957473,2.1334884,23.036688,21.647459,1.9907728,50.267723,3.2603471
0.70195264,70.19526,29.361338,42.4758,42.395473,51.802647,53.758583,55.443424,1299.1107,1267.7402,1298.9346,1286.2344,4.795491,2.1380708,23.034712,21.590223,1.9939947,50.13938,3.259386
0.702066,70.206604,28.977608,42.14208,42.356014,51.733658,53.749847,55.45253,1299.0712,1267.7972,1298.8674,1286.0752,4.7954135,2.1350994,23.034727,21.524538,1.9964557,50.00337,3.2584531
0.702176,70.2176,28.585247,41.8526,42.321136,51.65385,53.72628,55.4451,1299.1167,1267.8721,1298.7477,1285.9034,4.796617,2.131354,23.035347,21.46096,1.9988879,49.890495,3.2578855
0.70228237,70.22824,28.209227,41.55059,42.29753,51.582893,53.712933,55.450886,1299.2811,1268.1562,1298.3475,1285.4901,4.7995048,2.1259673,23.03657,21.403433,1.9987845,49.78766,3.2568781
0.7023852,70.23852,27.87082,41.284424,42.25862,51.524662,53.70604,55.45809,1299.5459,1268.4305,1298.2329,1285.3036,4.8007226,2.123342,23.037916,21.34976,1.9996077,49.68524,3.25666
0.7025129,70.25129,27.560963,41.06147,42.22689,51.46304,53.695362,55.45347,1299.9626,1268.9081,1297.7874,1284.8086,4.8018317,2.1277175,23.036648,21.278471,1.9989967,49.609802,3.2561212
0.7025981,70.25981,27.25027,40.83211,42.19122,51.401962,53.68546,55.438072,1299.7168,1268.8682,1297.8789,1284.8285,4.8026323,2.126367,23.03726,21.2264,1.9963367,49.597736,3.2550519
0.70263344,70.26334,27.00802,40.719616,42.166744,51.371914,53.68823,55.440838,1299.8353,1269.1036,1298.5107,1285.5421,4.8048396,2.125045,23.038168,21.193966,1.9979569,49.556446,3.25414
0.7026297,70.26297,26.889812,40.706978,42.176678,51.380302,53.67861,55.44108,1300.1345,1269.4065,1298.6362,1285.6377,4.8055425,2.1279824,23.034391,21.189917,1.9954695,49.60063,3.253784
0.70258933,70.258934,26.92508,40.7912,42.20035,51.418056,53.69328,55.43516,1300.2689,1269.5969,1298.364,1285.3878,4.805829,2.1196969,23.034294,21.21138,1.9946018,49.70232,3.253109
0.70249826,70.249825,27.10812,41.013515,42.227383,51.486897,53.714306,55.428757,1300.1737,1269.3256,1299.3444,1286.479,4.8038974,2.1201556,23.035223,21.288017,1.9959215,49.839725,3.2525263
0.7024176,70.24176,27.399166,41.26343,42.247673,51.54827,53.738197,55.43749,1299.8159,1268.9539,1299.9512,1287.1127,4.8027887,2.1206973,23.033527,21.330837,1.9940072,49.895172,3.2521021
0.7023006,70.230064,27.719301,41.522705,42.26859,51.6099,53.750706,55.43373,1299.8951,1268.9578,1299.8221,1287.0425,4.8016434,2.1138303,23.036533,21.390085,1.9917496,49.99314,3.2520788
0.70216656,70.21665,28.120811,41.843933,42.302303,51.681995,53.78679,55.43108,1300.1086,1269.054,1300.2616,1287.5826,4.800261,2.124608,23.040056,21.47993,1.9918146,50.090317,3.2524228
0.7019904,70.19904,28.645092,42.246006,42.34717,51.793587,53.792953,55.412033,1300.013,1268.8622,1300.0392,1287.3146,4.7984843,2.1316202,23.04428,21.585745,1.9916921,50.296577,3.2523103
0.70178455,70.17845,29.307495,42.719444,42.413677,51.913773,53.79767,55.398846,1300.3755,1269.0825,1300.4373,1287.8729,4.7964883,2.129566,23.048721,21.680569,1.992457,50.48409,3.252845
0.70160455,70.16045,29.935364,43.124683,42.472786,52.009953,53.799656,55.38641,1300.3352,1268.943,1300.5405,1288.0614,4.7952557,2.1307192,23.052387,21.760574,1.9935515,50.68246,3.2528255
0.70145947,70.14594,30.46915,43.43674,42.496964,52.08622,53.800297,55.375717,1300.3872,1268.8455,1299.9672,1287.4598,4.7939696,2.1347234,23.055279,21.819838,1.9950677,50.808277,3.2532818
0.70136815,70.13682,30.88394,43.698254,42.521,52.13693,53.80206,55.37682,1300.4949,1268.6366,1300.1401,1287.6863,4.79212,2.133904,23.057283,21.855736,1.9955437,50.8934,3.2539234
0.7013056,70.13056,31.160275,43.82761,42.52037,52.16467,53.792458,55.37145,1300.1008,1268.2406,1300.0371,1287.6257,4.7926283,2.135804,23.058687,21.875761,1.996031,50.900204,3.2536762
0.70129496,70.12949,31.292583,43.833637,42.52438,52.152695,53.78045,55.370483,1299.7678,1267.904,1300.5776,1288.2596,4.792182,2.1380572,23.05931,21.871054,1.9977326,50.870388,3.2536066
0.70133215,70.13322,31.296703,43.73276,42.498554,52.12827,53.765995,55.372276,1299.4817,1267.7065,1300.062,1287.7391,4.793097,2.1281624,23.059153,21.851164,1.9977137,50.799007,3.2533336
0.70138747,70.13875,31.186512,43.59884,42.48015,52.08685,53.75397,55.379646,1299.66,1267.9323,1300.1984,1287.8594,4.7946315,2.1283278,23.058483,21.811485,1.9979454,50.701668,3.2532177
0.7014925,70.14925,30.954563,43.3639,42.45056,52.015938,53.733696,55.377777,1299.4174,1267.8534,1300.2085,1287.7654,4.7952237,2.128712,23.056873,21.749054,1.9995348,50.612995,3.2522938
0.7016349,70.16349,30.59442,43.08413,42.41657,51.93614,53.712315,55.38268,1299.3966,1267.9578,1300.1718,1287.5306,4.795792,2.1357934,23.054495,21.665434,1.9984747,50.497665,3.2515676
0.70180494,70.18049,30.10976,42.726593,42.369526,51.835167,53.687225,55.38384,1299.4138,1268.0852,1299.3994,1286.6946,4.7964067,2.136882,23.051523,21.561083,1.9972116,50.350174,3.2507255
0.7019593,70.19593,29.546406,42.343647,42.32088,51.735138,53.668674,55.395905,1299.042,1267.8522,1299.547,1286.7963,4.797119,2.1376402,23.048126,21.473959,1.9959418,50.19239,3.249694
0.70210046,70.210045,29.016306,41.9799,42.304596,51.651825,53.660248,55.409668,1299.2811,1268.1332,1299.4081,1286.6683,4.7975526,2.1345584,23.04404,21.401266,1.99497,50.05449,3.248721
0.70224005,70.22401,28.53965,41.67797,42.278038,51.57984,53.650295,55.416912,1299.2908,1268.2766,1299.7535,1286.9185,4.798008,2.1259882,23.040583,21.335493,1.9920797,49.940895,3.2473795
0.7023687,70.23687,28.116405,41.435402,42.24963,51.52267,53.658806,55.433426,1299.255,1268.3602,1300.2272,1287.3951,4.7976832,2.1174114,23.037296,21.283447,1.9907427,49.804047,3.2459078
0.70246404,70.2464,27.762856,41.26316,42.22147,51.484253,53.676178,55.45212,1299.3658,1268.4983,1300.8564,1288.0568,4.7980533,2.112237,23.033943,21.249416,1.9910134,49.69278,3.2450333
0.7025295,70.25295,27.499409,41.1714,42.226227,51.470455,53.699566,55.47818,1299.4613,1268.6512,1300.6268,1287.8215,4.7980385,2.1164224,23.031494,21.230885,1.987729,49.603004,3.2442298
0.7025568,70.25568,27.35641,41.139893,42.228596,51.467323,53.701374,55.47027,1299.5626,1268.7588,1300.5842,1287.7795,4.798001,2.1196659,23.034243,21.224697,1.9872726,49.616257,3.2441046
0.7025306,70.25307,27.366749,41.20267,42.25587,51.498974,53.726177,55.471615,1299.8063,1268.9542,1300.7075,1287.9318,4.798866,2.1216495,23.034588,21.242487,1.9877284,49.656387,3.2443576
0.7024874,70.24874,27.50541,41.331795,42.282764,51.551216,53.71048,55.4604,1300.0175,1269.2039,1300.2301,1287.4563,4.797763,2.116827,23.035574,21.270266,1.9877055,49.77609,3.2439775
0.7024406,70.244064,27.689837,41.46686,42.292057,51.58033,53.711193,55.460903,1300.3295,1269.4631,1300.1044,1287.4175,4.7964835,2.1072733,23.036156,21.274807,1.9887016,49.80557,3.24386
0.7024262,70.24262,27.792072,41.520885,42.289654,51.59484,53.71347,55.459415,1300.2529,1269.3468,1299.9198,1287.1865,4.7953753,2.1052122,23.03635,21.27384,1.9887973,49.83149,3.2436264
0.7024172,70.24172,27.8693,41.56608,42.284267,51.60968,53.719105,55.462837,1300.5629,1269.5116,1299.3198,1286.4862,4.7959075,2.1100347,23.036335,21.273705,1.9892958,49.825165,3.2443907
0.7024048,70.24048,27.944593,41.6102,42.273205,51.622658,53.72478,55.466305,1300.36,1269.225,1299.6724,1286.838,4.79476,2.1125705,23.036425,21.27373,1.9886146,49.816723,3.244864
0.7024018,70.24018,28.01238,41.6065,42.25491,51.62605,53.719746,55.46113,1300.0071,1268.9763,1299.4857,1286.4949,4.7951765,2.1073916,23.036818,21.27787,1.9885881,49.78628,3.2454476
0.70239854,70.23985,28.073938,41.619972,42.25376,51.62221,53.720596,55.459232,1299.886,1268.939,1300.2045,1287.2673,4.795486,2.1037421,23.037159,21.273895,1.9888294,49.7808,3.2457066
0.702394,70.2394,28.132215,41.63197,42.246563,51.63257,53.716198,55.456413,1300.0085,1269.0953,1299.5577,1286.6227,4.7955885,2.0969167,23.037273,21.280262,1.9885881,49.786064,3.2461112
0.70238435,70.23844,28.18573,41.6332,42.240738,51.646683,53.71981,55.458252,1300.3116,1269.3899,1299.9194,1286.9768,4.7956614,2.0973907,23.03723,21.28307,1.9895953,49.801617,3.2469726
0.7023847,70.23847,28.228958,41.561115,42.251434,51.635696,53.70723,55.44409,1300.2429,1269.3733,1300.0209,1286.9564,4.7958484,2.100291,23.037315,21.28205,1.9909834,49.856575,3.246712
0.70237595,70.237595,28.254446,41.60586,42.25037,51.642857,53.701096,55.43898,1300.3308,1269.384,1299.8219,1286.7667,4.795915,2.1118941,23.03746,21.28166,1.9895561,49.898926,3.2470422
0.702369,70.2369,28.26179,41.619587,42.251,51.64232,53.697426,55.43622,1300.4818,1269.4104,1299.6378,1286.6602,4.795729,2.1092765,23.037378,21.280739,1.9877908,49.921032,3.2470415
0.70238304,70.238304,28.246016,41.637814,42.248974,51.638275,53.695076,55.433113,1300.7449,1269.6282,1299.8726,1286.9656,4.795909,2.1090848,23.03725,21.27865,1.9864465,49.923687,3.2466547
0.7023807,70.238075,28.203176,41.614937,42.263992,51.630665,53.69947,55.429905,1301.0784,1269.9899,1300.2366,1287.3,4.7962356,2.1135976,23.037077,21.284658,1.9860706,49.96492,3.2459695
0.70238703,70.23871,28.13674,41.648647,42.247677,51.62095,53.694077,55.431393,1300.968,1269.9381,1300.9181,1288.093,4.796517,2.112385,23.036926,21.281845,1.9846623,49.942574,3.2448907
0.70239764,70.23977,28.047052,41.63744,42.252655,51.612106,53.693573,55.429893,1300.8564,1269.7883,1300.8037,1287.9875,4.796271,2.114998,23.03673,21.28398,1.9837404,49.95187,3.2438807
0.7024134,70.24134,27.949057,41.60803,42.24597,51.599808,53.696026,55.427605,1300.705,1269.6223,1300.5521,1287.6902,4.797452,2.1192684,23.0366,21.282873,1.9840647,49.96281,3.2427773
0.7024359,70.24359,27.845644,41.585655,42.250336,51.590744,53.690407,55.42238,1300.838,1269.8491,1300.5869,1287.7578,4.79688,2.1275475,23.036388,21.282078,1.9839166,49.977863,3.241269
0.70246273,70.24628,27.751799,41.53749,42.24863,51.570904,53.68102,55.417007,1300.4623,1269.5443,1300.8269,1287.9889,4.7981253,2.128393,23.036205,21.271759,1.9834472,49.980377,3.2399113
0.7024598,70.24598,27.688522,41.49803,42.247707,51.571877,53.68529,55.418392,1300.3784,1269.468,1300.376,1287.564,4.7993283,2.1274803,23.035814,21.273476,1.9828614,49.967934,3.2381718
0.70248014,70.24802,27.63902,41.487793,42.238514,51.565224,53.682087,55.41666,1300.6239,1269.7373,1299.4225,1286.5916,4.798504,2.1346998,23.035437,21.270313,1.9825171,49.942776,3.236769
0.7024777,70.247765,27.61842,41.518463,42.226013,51.567707,53.68826,55.418705,1300.3872,1269.5933,1298.8783,1286.0592,4.7987947,2.136151,23.03558,21.258577,1.9660343,49.920826,3.2343867
0.70248127,70.24813,27.610659,41.50408,42.232708,51.56927,53.693512,55.425373,1300.1923,1269.3903,1299.0428,1286.1163,4.7989025,2.1396694,23.03583,21.249462,1.9758224,49.880814,3.2330997
0.7024664,70.24664,27.634136,41.509148,42.222836,51.573967,53.698315,55.43205,1300.1128,1269.318,1298.6974,1285.696,4.7988276,2.1482553,23.036005,21.251202,1.9842746,49.857235,3.2330275
0.7024495,70.24495,27.688028,41.51948,42.21268,51.582035,53.699333,55.432266,1299.7852,1269.0328,1298.994,1285.9968,4.799476,2.1466935,23.03656,21.253998,1.9904698,49.844948,3.2329955
0.7024452,70.244514,27.749405,41.497253,42.200382,51.590385,53.70378,55.445484,1299.6584,1268.9067,1298.8596,1285.805,4.8001156,2.1421723,23.037066,21.250994,1.9959862,49.77296,3.234321
0.7024258,70.24258,27.812017,41.47329,42.20967,51.5999,53.70837,55.447628,1299.7966,1269.0273,1299.4998,1286.5552,4.7998347,2.136596,23.037405,21.246796,2.000437,49.771004,3.2359412
0.7024199,70.24199,27.865347,41.449326,42.212963,51.603413,53.707405,55.447685,1299.8816,1269.1011,1299.3213,1286.4537,4.7982116,2.1359365,23.037619,21.250729,2.0043206,49.793148,3.2381418
0.70242035,70.242035,27.904703,41.431137,42.21981,51.60844,53.71135,55.448124,1299.9401,1269.1635,1299.7998,1286.9062,4.798301,2.1347842,23.037708,21.255392,2.0062268,49.81568,3.2412035
0.7024155,70.24155,27.932238,41.404808,42.234043,51.591824,53.698856,55.43253,1300.1003,1269.2216,1299.9197,1286.9536,4.7983346,2.1377578,23.037811,21.257841,2.0057647,49.857452,3.2440538
0.7024194,70.241936,27.944069,41.48617,42.239067,51.599873,53.704624,55.435005,1300.22,1269.2278,1300.0225,1287.0913,4.7980213,2.1356926,23.03804,21.256945,2.0042922,49.848244,3.2474537
0.7024269,70.24269,27.943068,41.466785,42.235714,51.591446,53.69902,55.432434,1300.3334,1269.2585,1300.3494,1287.4016,4.7978163,2.133545,23.03797,21.25804,2.001989,49.84396,3.2507224
0.7024428,70.24428,27.92043,41.442333,42.21148,51.5809,53.69584,55.42788,1300.5831,1269.5176,1300.2328,1287.2257,4.7977033,2.1329546,23.037893,21.257027,2.000754,49.82955,3.2536273
0.70244807,70.244804,27.883207,41.41599,42.219162,51.567062,53.69139,55.424583,1300.7532,1269.6116,1300.7122,1287.6877,4.797566,2.133263,23.037594,21.256926,1.998865,49.86214,3.2561622
0.70246255,70.246254,27.832321,41.39506,42.211056,51.55601,53.683952,55.420055,1300.8767,1269.7225,1300.6833,1287.6927,4.795886,2.1221626,23.037365,21.256573,1.9960033,49.852432,3.258323
0.70248723,70.248726,27.77269,41.375965,42.219128,51.544792,53.681293,55.410606,1300.8148,1269.651,1300.5204,1287.4534,4.7958894,2.1222363,23.036987,21.254622,1.9930991,49.8896,3.2595718
0.70250946,70.25094,27.711828,41.339966,42.20847,51.539524,53.691887,55.40699,1300.7043,1269.651,1300.815,1287.7471,4.7962613,2.1182232,23.03646,21.256102,1.9912487,49.90216,3.2607036
0.7025282,70.252815,27.642385,41.288834,42.230156,51.538013,53.706867,55.40198,1300.762,1269.7842,1301.0148,1288.009,4.796203,2.1209843,23.036005,21.253025,1.9877607,49.942238,3.2607052
0.70254624,70.25462,27.581316,41.304714,42.229183,51.537346,53.712772,55.398346,1300.3005,1269.3506,1300.5286,1287.4053,4.797457,2.1210506,23.035686,21.246956,1.9828166,49.938255,3.2602384
0.70255315,70.25532,27.53305,41.33621,42.228416,51.555485,53.726227,55.401936,1300.0403,1269.1523,1300.2196,1287.1163,4.7980123,2.1196713,23.035221,21.246248,1.9768944,49.930244,3.2595887
0.7025699,70.25699,27.503859,41.40929,42.232437,51.56814,53.739185,55.40488,1300.3594,1269.4427,1299.8727,1286.78,4.798231,2.120098,23.035103,21.244602,1.9714416,49.950504,3.2587008
0.7025751,70.25751,27.492702,41.468742,42.22994,51.57426,53.752,55.41182,1299.9905,1269.0249,1299.7577,1286.5378,4.798583,2.1148055,23.035582,21.258263,1.9656355,49.95847,3.2566707
0.70257807,70.257805,27.48925,41.510666,42.241547,51.59247,53.76191,55.42437,1300.0919,1269.1328,1299.8844,1286.6581,4.7989464,2.1145391,23.035334,21.246834,1.9851432,49.950912,3.2556708
0.7025755,70.257545,27.514185,41.545517,42.24737,51.604446,53.772533,55.430508,1300.4939,1269.5675,1299.1826,1285.946,4.7991133,2.1207793,23.03527,21.243345,1.9877826,49.961754,3.2550447
0.702574,70.25739,27.543098,41.570698,42.25744,51.61686,53.775295,55.43831,1300.5377,1269.5612,1299.3441,1286.1757,4.799345,2.119097,23.03515,21.23333,1.9897947,49.94868,3.2545333
0.7025713,70.257126,27.566607,41.576366,42.26534,51.629986,53.78164,55.452255,1300.6768,1269.694,1299.2085,1286.038,4.7979875,2.1243186,23.03525,21.220873,1.9915257,49.91847,3.2543924
0.7025695,70.25694,27.593096,41.60443,42.282055,51.64527,53.795258,55.46933,1300.8875,1269.9502,1299.3773,1286.2194,4.797224,2.1284935,23.039461,21.217789,1.9931387,49.928925,3.2541392
0.7025686,70.25686,27.612263,41.65096,42.277794,51.640015,53.788555,55.46018,1301.1698,1270.3015,1298.849,1285.7543,4.7962728,2.134917,23.037111,21.21531,1.9935852,49.96255,3.2534275
0.7025705,70.25705,27.62973,41.682686,42.27308,51.64119,53.78183,55.452763,1301.1589,1270.3062,1299.069,1286.0712,4.7970586,2.1317718,23.034706,21.211994,1.9947326,49.97927,3.2534146
0.70256543,70.25654,27.645004,41.695923,42.27486,51.638996,53.77734,55.446587,1301.291,1270.385,1299.3196,1286.4407,4.7967772,2.1341484,23.032963,21.205791,1.9959425,49.970924,3.2534795
0.7025607,70.256065,27.6518,41.69796,42.278282,51.649277,53.77676,55.448986,1301.1614,1270.2478,1299.3596,1286.6282,4.796569,2.1336982,23.031677,21.196686,1.9994832,49.961014,3.2535148
0.7025535,70.25535,27.647255,41.671318,42.25541,51.635784,53.76644,55.43695,1301.2095,1270.3047,1299.588,1286.9208,4.796405,2.142421,23.030384,21.198349,2.0028036,49.970413,3.2535896
0.7025583,70.25582,27.634007,41.644012,42.249763,51.631744,53.7564,55.431305,1301.3552,1270.5237,1299.3811,1286.7119,4.7957144,2.1394439,23.029411,21.19351,2.0045426,49.973545,3.2527106
0.70255065,70.25506,27.622063,41.65923,42.266552,51.6343,53.75871,55.433495,1301.6477,1270.8206,1299.5734,1287.0175,4.794964,2.141829,23.028467,21.20614,2.0064967,49.985935,3.252575
0.70254767,70.25476,27.60655,41.584255,42.265877,51.62557,53.746513,55.41564,1301.6229,1270.9504,1300.1942,1287.7183,4.79418,2.143067,23.027906,21.215714,2.0093942,50.019855,3.2521763
0.7025503,70.25503,27.590622,41.5938,42.27182,51.62304,53.749775,55.403625,1301.5454,1270.8694,1300.5477,1288.173,4.7954197,2.1482763,23.027437,21.221,2.0132186,50.043888,3.2523313
0.7025441,70.2544,27.574131,41.60425,42.27233,51.62434,53.755146,55.39243,1301.2036,1270.5879,1300.9415,1288.6447,4.795359,2.1459749,23.027525,21.232801,2.0159655,50.081978,3.2522917
0.70254236,70.254234,27.557411,41.610455,42.279808,51.62752,53.76376,55.386818,1300.8815,1270.2876,1300.2429,1287.8472,4.795297,2.1496565,23.027882,21.238602,2.0187418,50.10321,3.2514377
0.70254517,70.25451,27.555096,41.67038,42.265137,51.632565,53.761787,55.383507,1300.2937,1269.6732,1300.3448,1287.8505,4.7950315,2.1463857,23.028227,21.251581,2.0208669,50.098743,3.2513273
0.7025408,70.254074,27.548471,41.649292,42.272,51.644115,53.775307,55.397106,1300.3188,1269.6511,1300.538,1288.1652,4.7952614,2.1408708,23.028912,21.269072,2.0229638,50.07624,3.251175
0.70255,70.255,27.548826,41.6676,42.28603,51.64172,53.788467,55.406006,1300.4435,1269.5978,1300.4572,1288.0386,4.7952657,2.1393635,23.030151,21.28636,2.0257623,50.10064,3.2513077
0.7025539,70.25539,27.533669,41.657295,42.29324,51.63021,53.7954,55.4075,1300.0809,1269.0961,1299.7953,1287.276,4.7955017,2.1427863,23.031303,21.2975,2.028553,50.10865,3.251079
0.70255816,70.25581,27.510687,41.64396,42.303997,51.622063,53.78415,55.392536,1300.2388,1269.3453,1299.4388,1286.884,4.7957177,2.1479375,23.032291,21.271473,2.030655,50.16376,3.2509959
0.70256555,70.25655,27.492596,41.597446,42.318645,51.61236,53.773186,55.37876,1300.3605,1269.4541,1299.0564,1286.4224,4.795737,2.1456509,23.033747,21.269083,2.0327816,50.20539,3.2508159
0.7025689,70.25689,27.467228,41.595818,42.315697,51.6187,53.76542,55.376022,1300.2278,1269.3048,1298.9734,1286.3248,4.794804,2.1407745,23.035622,21.261978,2.0328689,50.21855,3.2507493
0.70256823,70.25682,27.460363,41.588737,42.324303,51.616993,53.762356,55.374588,1300.2443,1269.3165,1298.2661,1285.4502,4.7957196,2.1434143,23.037916,21.258987,2.0327518,50.2505,3.2508242
0.7025735,70.25735,27.462091,41.582836,42.316917,51.61239,53.75945,55.375435,1300.3087,1269.4153,1298.1257,1285.2113,4.796003,2.142123,23.040163,21.256456,2.0332632,50.25357,3.2503266
0.7025752,70.257515,27.453802,41.49676,42.307766,51.592575,53.741024,55.349106,1300.3824,1269.4825,1298.0522,1285.1492,4.7961545,2.13282,23.035902,21.249043,2.0327737,50.31899,3.2498853
0.70256776,70.256775,27.474169,41.56499,42.303776,51.59588,53.73637,55.347748,1300.2346,1269.335,1298.2448,1285.2977,4.7966356,2.1261334,23.035881,21.243698,2.035821,50.306156,3.249787
0.702559,70.2559,27.500168,41.60686,42.31944,51.593624,53.733788,55.349342,1300.3254,1269.4064,1298.2203,1285.2692,4.796545,2.1196108,23.036121,21.243298,2.03668,50.29623,3.2496266
0.70255613,70.255615,27.521912,41.63032,42.3143,51.59058,53.730206,55.351173,1300.4373,1269.4346,1298.2623,1285.2683,4.7967315,2.1164327,23.036081,21.238504,2.0372188,50.292274,3.2493517
0.7025493,70.25492,27.543018,41.639072,42.305706,51.59524,53.735054,55.35436,1300.4504,1269.6029,1298.763,1285.716,4.7966576,2.1211557,23.036215,21.239758,2.0360591,50.250477,3.2486093
0.7025473,70.25473,27.556871,41.679756,42.321754,51.6062,53.745384,55.366875,1300.5249,1269.7797,1298.4568,1285.383,4.7963157,2.1141999,23.036343,21.237999,2.0341327,50.234882,3.247481
0.70254153,70.25415,27.559141,41.654602,42.322163,51.612774,53.75896,55.37657,1300.5985,1269.8652,1298.0157,1285.0293,4.7963653,2.1146996,23.036171,21.247341,2.0335605,50.202995,3.2469566
0.7025436,70.254364,27.560266,41.685524,42.332664,51.614582,53.754955,55.38203,1300.535,1269.818,1298.5634,1285.6669,4.7963486,2.1105652,23.036272,21.245977,2.0325074,50.179893,3.246626
0.7025411,70.254105,27.560818,41.80822,42.326782,51.623585,53.768044,55.40356,1300.4594,1269.7186,1298.6184,1285.8003,4.7964473,2.1083312,23.036354,21.247934,2.03094,50.093872,3.2466362
0.702535,70.253494,27.561666,41.824265,42.330555,51.63157,53.772564,55.41591,1300.2231,1269.4904,1298.4082,1285.5588,4.796303,2.10879,23.038372,21.25211,2.028327,50.042618,3.2461603
